                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    203,                0.62264,                0.93712,                0.36436,                0.91854,                0.95712,                0.91284,                0.95943,                0.70948,                0.96583,                0.92078,                0.96729,                0.70354,                 1.0195,                 1.7439,                0.41312,                 1.1926,             0.00055578,             0.00055578,             0.00055578
                    204,                0.61756,                0.93016,                0.37532,                0.91335,                0.92844,                0.93519,                0.95763,                0.71366,                0.93624,                0.94312,                0.96746,                0.71432,                0.99497,                 1.7499,                0.40562,                 1.1812,             0.00055028,             0.00055028,             0.00055028
                    205,                0.60345,                0.91431,                0.35594,                 0.9092,                 0.9318,                0.95207,                0.96772,                 0.7094,                0.93956,                0.95995,                0.97539,                0.71478,                0.98803,                 1.7091,                0.42668,                 1.1689,             0.00054478,             0.00054478,             0.00054478
                    206,                0.63312,                0.95539,                0.37438,                0.92845,                0.91859,                0.96406,                0.96657,                0.71041,                0.91859,                0.96406,                0.96657,                0.71232,                 0.9843,                 1.7506,                0.42656,                 1.1556,             0.00053927,             0.00053927,             0.00053927
                    207,                0.62258,                0.93745,                0.36331,                0.90984,                0.94447,                0.90256,                0.96627,                 0.7059,                0.93567,                0.89469,                  0.958,                0.70061,                0.98565,                 1.7933,                0.42684,                 1.1676,             0.00053377,             0.00053377,             0.00053377
                    208,                0.60628,                0.93877,                0.36132,                0.91427,                0.91223,                0.94493,                 0.9686,                0.71438,                0.91984,                 0.9526,                0.97157,                0.71141,                0.99347,                 1.7809,                0.39829,                 1.1708,             0.00052827,             0.00052827,             0.00052827
                    209,                0.61499,                0.93964,                0.36064,                0.92059,                0.92526,                0.96877,                0.97279,                0.71593,                0.93267,                0.97656,                0.97639,                0.71704,                0.98387,                 1.8363,                0.39177,                 1.1649,             0.00052277,             0.00052277,             0.00052277
                    210,                0.63486,                0.93096,                0.36775,                0.92853,                0.92819,                0.95771,                0.97379,                0.71874,                0.92059,                0.94978,                0.96815,                0.72095,                  1.008,                   1.82,                0.40885,                 1.2026,             0.00051727,             0.00051727,             0.00051727
                    211,                 0.6086,                0.89807,                0.35776,                0.91666,                0.91768,                0.96568,                0.97204,                0.72222,                0.91019,                 0.9578,                0.96507,                 0.7228,                0.99352,                 1.8107,                0.39915,                 1.1794,             0.00051177,             0.00051177,             0.00051177
                    212,                0.62001,                0.95453,                0.36374,                0.93161,                0.92344,                0.90284,                0.96228,                0.72665,                0.90827,                0.94044,                0.97139,                0.72173,                0.99033,                  1.842,                0.41776,                 1.1872,             0.00050627,             0.00050627,             0.00050627
                    213,                0.62379,                0.92425,                0.36201,                0.91403,                0.91477,                0.94312,                0.97654,                0.72393,                0.91477,                0.94312,                0.97148,                0.72359,                0.97833,                 1.8763,                0.43358,                 1.1563,             0.00050077,             0.00050077,             0.00050077
                    214,                0.60264,                0.91219,                0.36287,                0.91159,                0.96034,                0.91931,                0.96771,                0.71959,                0.96034,                0.91931,                0.96771,                0.71885,                0.97767,                 1.8367,                0.42948,                 1.1527,             0.00049527,             0.00049527,             0.00049527
                    215,                0.61897,                0.92513,                0.37641,                0.91939,                0.90997,                0.95839,                 0.9651,                0.72418,                0.90997,                0.95839,                0.96494,                0.72532,                0.96868,                 1.7112,                0.41344,                 1.1466,             0.00048976,             0.00048976,             0.00048976
                    216,                0.60547,                0.92619,                0.35686,                  0.915,                0.92206,                0.96693,                0.97536,                0.74083,                0.92206,                0.96693,                0.97536,                0.74079,                0.95284,                 1.7385,                0.39613,                 1.1341,             0.00048426,             0.00048426,             0.00048426
                    217,                0.60578,                0.91189,                0.35494,                0.91611,                0.93487,                0.95946,                0.97442,                 0.7428,                0.93487,                0.95946,                0.97442,                0.73436,                0.95888,                 1.7716,                0.38884,                 1.1588,             0.00047876,             0.00047876,             0.00047876
                    218,                0.62088,                0.92836,                0.38285,                0.91883,                0.94254,                0.97487,                0.97847,                0.73771,                0.94254,                0.97487,                0.97847,                0.73421,                 0.9939,                  1.806,                0.39592,                 1.2025,             0.00047326,             0.00047326,             0.00047326
                    219,                0.60321,                0.88841,                0.35687,                0.91507,                0.95587,                0.92738,                0.97242,                0.73931,                0.95587,                0.92738,                0.97242,                0.74585,                0.97362,                 1.7977,                0.38549,                 1.1688,             0.00046776,             0.00046776,             0.00046776
                    220,                0.61768,                0.93626,                0.37098,                0.91607,                0.92686,                0.95437,                0.97144,                0.73793,                0.92686,                0.95437,                0.97144,                0.73251,                0.96906,                 1.8445,                0.38909,                 1.1821,             0.00046226,             0.00046226,             0.00046226
                    221,                0.62272,                0.95892,                0.35939,                0.92668,                 0.9126,                0.95899,                 0.9669,                0.72772,                 0.9126,                0.95899,                 0.9669,                0.72396,                 1.0169,                 1.8703,                0.39932,                 1.2429,             0.00045676,             0.00045676,             0.00045676
                    222,                0.61506,                 0.9116,                0.35541,                0.92479,                0.93835,                0.96693,                0.96992,                0.72138,                0.93835,                0.96693,                0.96992,                 0.7228,                 1.0025,                 1.8341,                0.39567,                 1.2095,             0.00045126,             0.00045126,             0.00045126
                    223,                0.59374,                0.92153,                0.34846,                0.92059,                 0.9519,                0.96385,                0.97238,                0.72607,                 0.9519,                0.96385,                0.97238,                 0.7246,                0.99414,                 1.8463,                0.39835,                 1.1957,             0.00044576,             0.00044576,             0.00044576
                    224,                0.59064,                0.93004,                  0.357,                0.91134,                0.95729,                0.93056,                0.96823,                0.72388,                0.95729,                0.93056,                0.97217,                0.72009,                0.98313,                 1.8285,                0.41552,                 1.1861,             0.00044025,             0.00044025,             0.00044025
                    225,                0.58844,                0.91495,                0.34529,                0.90777,                0.94862,                0.97487,                 0.9782,                 0.7344,                0.93964,                0.97376,                0.97598,                0.72873,                0.96756,                 1.8183,                 0.4029,                 1.1806,             0.00043475,             0.00043475,             0.00043475
                    226,                0.61499,                 0.9336,                0.37208,                0.93143,                0.96314,                0.95899,                0.98175,                0.73261,                0.96314,                0.95899,                0.97829,                 0.7346,                0.97832,                 1.7718,                0.38922,                 1.1812,             0.00042925,             0.00042925,             0.00042925
                    227,                 0.5914,                0.88236,                0.35954,                0.91416,                0.97043,                0.95401,                0.98714,                0.72583,                0.96195,                0.94619,                0.97815,                0.73243,                0.99098,                 1.8195,                0.39373,                 1.1958,             0.00042375,             0.00042375,             0.00042375
                    228,                0.58117,                0.91229,                0.34621,                0.90666,                0.92365,                0.95899,                0.97241,                0.72411,                0.93139,                0.96693,                0.98093,                0.72402,                0.98809,                 1.8534,                0.40965,                 1.1989,             0.00041825,             0.00041825,             0.00041825
                    229,                0.57548,                0.86542,                0.34113,                0.90165,                0.93151,                0.96023,                0.97708,                0.72265,                0.92384,                0.95229,                0.96863,                0.71616,                0.99866,                 1.8344,                 0.4059,                 1.2157,             0.00041275,             0.00041275,             0.00041275
                    230,                0.59227,                0.91916,                0.34488,                0.91332,                0.94356,                0.94908,                 0.9726,                0.72217,                0.94356,                0.94908,                 0.9726,                0.72056,                0.97891,                 1.8533,                0.39513,                 1.1897,             0.00040725,             0.00040725,             0.00040725
                    231,                0.58766,                0.88549,                 0.3458,                0.90324,                0.96499,                 0.9559,                0.97808,                0.73475,                0.96499,                 0.9559,                0.97772,                0.72404,                0.97809,                 1.8207,                0.40612,                 1.1781,             0.00040175,             0.00040175,             0.00040175
                    232,                0.57414,                0.89531,                0.34009,                0.90103,                0.93746,                0.96473,                0.97516,                0.73673,                0.95133,                0.95659,                0.97662,                0.73306,                 0.9936,                 1.7735,                0.40517,                 1.1824,             0.00039625,             0.00039625,             0.00039625
                    233,                0.57054,                0.87604,                0.33232,                0.90931,                0.92453,                0.94926,                 0.9676,                0.72317,                0.92453,                0.94926,                 0.9676,                0.72826,                 1.0041,                 1.8016,                0.42227,                 1.2206,             0.00039074,             0.00039074,             0.00039074
                    234,                0.57506,                0.89318,                0.33194,                0.91328,                0.94865,                0.94085,                0.97291,                0.73111,                0.95689,                0.94879,                0.98292,                0.73105,                0.98843,                 1.8261,                0.40649,                 1.2098,             0.00038524,             0.00038524,             0.00038524
                    235,                0.58251,                0.88512,                0.34535,                0.91213,                0.94471,                0.95228,                0.97402,                0.72083,                0.94471,                0.95228,                0.97402,                0.71701,                 1.0008,                 1.8993,                0.41781,                 1.2143,             0.00037974,             0.00037974,             0.00037974
                    236,                0.58935,                0.89136,                0.34506,                0.90872,                0.93297,                0.96677,                0.97514,                0.72628,                0.94284,                0.96693,                0.97614,                0.72676,                0.99035,                 1.8926,                0.40964,                  1.193,             0.00037424,             0.00037424,             0.00037424
                    237,                  0.577,                0.87779,                0.33045,                0.90889,                0.92703,                0.96693,                0.97496,                0.73597,                 0.9348,                0.97487,                0.97964,                0.73818,                 0.9519,                  1.893,                0.39952,                 1.1432,             0.00036874,             0.00036874,             0.00036874
                    238,                 0.5796,                0.86819,                0.33795,                0.91252,                0.95018,                0.96507,                0.97786,                0.74143,                0.95018,                0.96507,                0.97829,                0.74205,                0.94144,                 1.8145,                0.38588,                 1.1293,             0.00036324,             0.00036324,             0.00036324
                    239,                0.56417,                0.83244,                0.32674,                 0.9026,                0.96849,                0.94312,                0.97931,                0.74247,                0.96849,                0.94312,                0.97931,                0.73611,                0.95844,                 1.8042,                0.37566,                 1.1391,             0.00035774,             0.00035774,             0.00035774
                    240,                0.57284,                0.90112,                0.33095,                0.90478,                 0.9399,                0.96958,                0.97851,                0.73854,                 0.9399,                0.96958,                0.97851,                0.73054,                0.95179,                 1.8125,                0.37964,                  1.143,             0.00035224,             0.00035224,             0.00035224
                    241,                 0.5725,                0.88225,                 0.3347,                0.91504,                0.91228,                0.95954,                0.97374,                0.73985,                0.91228,                0.95954,                0.97374,                0.72216,                0.96182,                 1.8997,                  0.401,                 1.1484,             0.00034674,             0.00034674,             0.00034674
                    242,                0.57811,                0.87647,                0.33353,                0.90879,                0.94376,                0.94212,                0.97627,                0.73252,                0.94376,                0.94212,                0.97627,                0.72539,                0.96583,                 1.9035,                0.40225,                 1.1559,             0.00034123,             0.00034123,             0.00034123
                    243,                0.61321,                0.89502,                0.34278,                0.95175,                0.94267,                0.94897,                0.97352,                0.73567,                0.95065,                0.95682,                0.98063,                0.73251,                0.96758,                 1.8569,                0.39901,                 1.1535,             0.00033573,             0.00033573,             0.00033573
                    244,                0.58255,                0.91669,                0.35365,                0.91253,                0.95994,                0.94902,                 0.9763,                0.73527,                0.96809,                0.95682,                0.98465,                0.73713,                0.95454,                 1.8235,                0.37996,                 1.1494,             0.00033023,             0.00033023,             0.00033023
                    245,                0.57011,                0.87467,                0.33749,                0.91061,                0.92178,                0.94905,                0.97278,                0.73276,                0.93396,                0.96162,                0.98018,                0.72776,                0.96207,                 1.8765,                0.39494,                 1.1602,             0.00032473,             0.00032473,             0.00032473
                    246,                0.57272,                0.85527,                0.32734,                0.89956,                0.93634,                0.97487,                0.98204,                0.73884,                0.93634,                0.97487,                0.98204,                0.73498,                0.94855,                 1.8516,                0.39338,                 1.1536,             0.00031923,             0.00031923,             0.00031923
                    247,                0.57828,                0.88782,                0.33923,                0.90915,                0.93611,                0.96376,                0.98055,                 0.7439,                0.92851,                0.95637,                0.97455,                0.73896,                0.94405,                 1.8559,                0.40716,                 1.1483,             0.00031373,             0.00031373,             0.00031373
                    248,                0.57338,                0.86373,                0.33406,                0.90573,                 0.9221,                0.95825,                0.96982,                 0.7303,                 0.9299,                0.96601,                0.97427,                0.72919,                0.97996,                 1.9104,                0.40715,                 1.1874,             0.00030823,             0.00030823,             0.00030823
                    249,                0.56392,                0.85248,                0.32593,                0.90083,                0.95949,                0.95437,                0.97476,                0.73666,                0.95949,                0.95437,                0.98049,                0.73381,                0.96082,                 1.9203,                 0.4009,                 1.1811,             0.00030273,             0.00030273,             0.00030273
