                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    104,                0.77681,                 1.2785,                0.55745,                 1.0452,                0.79885,                0.85239,                0.85807,                0.59823,                0.80236,                0.84925,                0.86055,                0.59497,                 1.1355,                 1.9062,                0.69158,                  1.326,             0.00082513,             0.00082513,             0.00082513
                    105,                0.77194,                 1.2801,                0.54853,                 1.0352,                0.74854,                 0.7942,                 0.7976,                0.55686,                0.74626,                0.78345,                0.79406,                0.56212,                 1.1071,                 1.7912,                0.77272,                 1.3231,               0.000821,               0.000821,               0.000821
                    106,                0.75745,                 1.2572,                0.51812,                  1.025,                0.79962,                0.78314,                0.83474,                0.57524,                0.79962,                0.78314,                0.83374,                0.56099,                 1.1679,                 2.0978,                0.74051,                 1.3775,             0.00081688,             0.00081688,             0.00081688
                    107,                0.74558,                 1.2551,                0.50917,                 1.0128,                0.74867,                0.83327,                0.81225,                0.59438,                0.76284,                0.82627,                 0.8173,                0.58221,                 1.0565,                 1.9289,                0.66921,                 1.2652,             0.00081275,             0.00081275,             0.00081275
                    108,                0.76196,                 1.2522,                0.52044,                 1.0271,                 0.8205,                0.79998,                0.85389,                 0.5879,                 0.8205,                0.79998,                0.85295,                0.58725,                 1.1351,                 1.8916,                0.69444,                 1.3565,             0.00080863,             0.00080863,             0.00080863
                    109,                0.75867,                 1.2745,                0.52462,                 1.0254,                0.73922,                 0.7873,                0.77796,                0.56892,                 0.7481,                 0.7829,                0.77719,                0.55907,                 1.0685,                 1.8478,                0.81898,                 1.3159,              0.0008045,              0.0008045,              0.0008045
                    110,                0.74034,                 1.2234,                0.51407,                 1.0215,                0.77202,                0.84003,                0.81793,                0.58893,                0.77422,                0.83436,                0.81636,                0.58043,                  1.077,                 1.8032,                0.70304,                 1.3254,             0.00080038,             0.00080038,             0.00080038
                    111,                0.74757,                 1.2496,                0.51421,                 1.0253,                0.74661,                0.79936,                0.81612,                0.57166,                0.74661,                0.79936,                0.81612,                0.56275,                 1.1814,                 2.0349,                0.79634,                 1.3744,             0.00079625,             0.00079625,             0.00079625
                    112,                0.72737,                  1.221,                0.50588,                  1.015,                0.83702,                0.77527,                0.87024,                0.62218,                0.84503,                0.78305,                0.87515,                0.61486,                  1.085,                 1.8519,                0.68913,                 1.3168,             0.00079213,             0.00079213,             0.00079213
                    113,                0.73289,                 1.2091,                0.50405,                 1.0154,                0.76431,                0.81697,                0.84449,                0.59956,                0.76827,                0.82089,                 0.8487,                0.59744,                 1.0754,                 1.8924,                0.69955,                 1.2973,               0.000788,               0.000788,               0.000788
                    114,                0.74389,                 1.2389,                0.51581,                 1.0218,                0.76217,                0.78486,                0.79461,                0.58535,                0.75612,                0.77731,                0.79055,                0.57562,                  1.078,                 1.8914,                0.77758,                 1.2739,             0.00078387,             0.00078387,             0.00078387
                    115,                0.72853,                 1.2078,                0.50186,                  1.016,                0.80087,                0.79665,                0.80106,                0.57294,                0.80087,                0.79665,                0.80094,                0.56062,                  1.101,                 1.8898,                0.75988,                  1.296,             0.00077975,             0.00077975,             0.00077975
                    116,                 0.7347,                 1.2427,                0.51823,                 1.0181,                0.88341,                0.75183,                0.82239,                0.59924,                0.88341,                0.75183,                0.82176,                 0.5876,                 1.0918,                 1.8562,                0.73924,                 1.2986,             0.00077563,             0.00077563,             0.00077563
                    117,                0.73983,                 1.2167,                0.50614,                 1.0091,                  0.746,                0.79644,                0.82281,                0.58341,                  0.746,                0.79644,                0.82923,                0.58067,                 1.1627,                 2.0761,                0.79048,                  1.419,              0.0007715,              0.0007715,              0.0007715
                    118,                0.72524,                 1.1881,                0.49988,                  1.007,                0.85106,                0.81006,                0.85154,                0.59969,                0.86803,                0.79207,                0.85361,                0.60622,                 1.1619,                 2.0077,                0.65824,                 1.3712,             0.00076738,             0.00076738,             0.00076738
                    119,                0.73715,                 1.2399,                0.50775,                 1.0137,                 0.8029,                 0.7761,                0.82697,                0.59537,                0.80668,                0.78002,                0.83245,                0.58797,                 1.0911,                 2.0789,                 0.7355,                 1.3322,             0.00076325,             0.00076325,             0.00076325
                    120,                0.73187,                 1.2203,                0.48829,                 1.0099,                0.88406,                0.71503,                0.83958,                0.59413,                0.88406,                0.71503,                0.83958,                0.58568,                 1.1157,                 2.0498,                0.71739,                 1.3237,             0.00075912,             0.00075912,             0.00075912
                    121,                0.72109,                 1.2472,                0.51203,                 1.0051,                0.77217,                0.82094,                0.82913,                0.56833,                0.77217,                0.82094,                0.82919,                0.55614,                 1.0993,                 1.9743,                0.71874,                 1.3268,               0.000755,               0.000755,               0.000755
                    122,                0.72676,                 1.2236,                0.52726,                 1.0055,                0.80236,                0.79665,                0.84455,                0.60396,                0.80236,                0.79665,                0.84455,                 0.5957,                 1.0947,                 1.9539,                0.69437,                  1.309,             0.00075088,             0.00075088,             0.00075088
                    123,                 0.7127,                 1.1954,                0.48538,                0.99873,                0.73269,                0.76801,                0.77581,                0.55862,                0.73269,                0.76801,                0.77581,                0.54964,                 1.0858,                 1.9679,                0.86492,                 1.3074,             0.00074675,             0.00074675,             0.00074675
                    124,                0.71887,                 1.2062,                0.50463,                  1.001,                0.76734,                 0.8292,                0.84065,                0.60539,                0.76427,                0.82527,                0.83505,                0.59771,                 1.1315,                  1.886,                0.73756,                 1.3196,             0.00074263,             0.00074263,             0.00074263
                    125,                0.73078,                 1.2216,                0.49969,                 1.0148,                0.78132,                0.83536,                0.86772,                 0.6183,                0.78132,                0.83536,                0.86772,                0.61151,                 1.1401,                 2.0259,                0.66613,                  1.309,              0.0007385,              0.0007385,              0.0007385
                    126,                0.70644,                 1.1754,                0.49522,                 1.0004,                0.74913,                0.87999,                0.85211,                0.62556,                0.74913,                0.87999,                0.85113,                0.61346,                 1.0936,                 2.0473,                 0.6623,                 1.3047,             0.00073437,             0.00073437,             0.00073437
                    127,                0.71237,                 1.1898,                0.49442,                 1.0112,                0.79014,                0.88167,                 0.8886,                0.64106,                0.79435,                0.88547,                0.89082,                0.63896,                 1.0689,                 1.8576,                0.64995,                 1.2845,             0.00073025,             0.00073025,             0.00073025
                    128,                0.68709,                 1.2014,                0.49443,                0.99346,                0.82546,                0.81095,                 0.8611,                0.61026,                0.82546,                0.81095,                0.85897,                0.60699,                 1.1775,                 2.1507,                0.69476,                 1.3865,             0.00072612,             0.00072612,             0.00072612
                    129,                0.70655,                 1.1653,                0.49325,                0.99827,                0.83666,                 0.7915,                0.84316,                0.59502,                0.83666,                 0.7915,                0.84265,                0.59125,                 1.1409,                 1.9842,                 0.7348,                 1.3701,               0.000722,               0.000722,               0.000722
                    130,                0.69127,                 1.1807,                0.46938,                0.99775,                0.85969,                0.83104,                 0.8758,                0.61265,                0.85341,                0.84056,                0.87688,                0.61542,                 1.1389,                 1.9123,                0.68509,                  1.338,             0.00071788,             0.00071788,             0.00071788
                    131,                0.70068,                 1.1954,                0.47696,                0.99129,                0.87361,                0.82242,                0.88023,                0.63218,                0.87361,                0.82242,                0.88023,                0.62339,                  1.117,                 1.9072,                0.64887,                 1.2987,             0.00071375,             0.00071375,             0.00071375
                    132,                0.72174,                 1.2025,                0.50331,                 1.0053,                0.87789,                0.82506,                0.85902,                0.61352,                0.87789,                0.82506,                0.85902,                0.60996,                 1.1106,                 1.9385,                0.65769,                 1.3025,             0.00070962,             0.00070962,             0.00070962
                    133,                0.69189,                 1.1676,                   0.49,                0.98652,                0.78948,                 0.8164,                0.83677,                0.57415,                0.79674,                0.82362,                0.84465,                0.58243,                 1.1353,                 2.0401,                0.73376,                 1.3454,              0.0007055,              0.0007055,              0.0007055
                    134,                 0.7009,                  1.177,                0.48556,                0.99823,                0.73402,                0.90119,                0.85255,                0.60524,                0.73402,                0.90119,                0.85159,                0.59094,                 1.1803,                 2.0892,                0.70381,                  1.393,             0.00070137,             0.00070137,             0.00070137
                    135,                0.70372,                 1.1827,                0.47463,                0.99934,                0.79444,                0.83987,                0.85589,                0.61101,                0.79823,                0.84345,                0.86113,                0.61514,                 1.1295,                 2.0444,                0.67812,                 1.3425,             0.00069725,             0.00069725,             0.00069725
                    136,                0.68296,                 1.1477,                0.45033,                0.98155,                0.81583,                0.86124,                0.86621,                0.63445,                0.81583,                0.86124,                0.86621,                0.62353,                 1.0839,                 1.9948,                0.66627,                 1.3095,             0.00069313,             0.00069313,             0.00069313
                    137,                0.68361,                 1.1429,                0.47068,                0.98454,                  0.874,                0.77792,                0.84829,                0.60486,                  0.874,                0.77792,                0.84829,                0.59171,                  1.111,                 2.0212,                0.71423,                 1.3428,               0.000689,               0.000689,               0.000689
                    138,                0.67904,                 1.1535,                0.47354,                0.98746,                0.81502,                0.83839,                0.85647,                0.61074,                0.81502,                0.83839,                0.85647,                0.59997,                 1.1218,                 2.0023,                 0.7492,                 1.3621,             0.00068488,             0.00068488,             0.00068488
                    139,                0.67645,                 1.1597,                0.45938,                0.98609,                0.84812,                0.82153,                0.85389,                0.62618,                0.85155,                0.82545,                0.85808,                0.61787,                 1.0826,                 1.8575,                0.65995,                 1.3384,             0.00068075,             0.00068075,             0.00068075
                    140,                0.66591,                 1.1419,                0.45189,                0.98602,                0.81773,                0.87291,                0.89012,                0.62287,                0.81773,                0.87291,                0.89029,                0.62007,                 1.1435,                 2.0322,                0.64665,                 1.3757,             0.00067663,             0.00067663,             0.00067663
                    141,                0.68187,                 1.1629,                0.46794,                0.98792,                0.87265,                 0.7728,                0.86784,                0.61339,                 0.8762,                0.77707,                0.86944,                0.61173,                 1.1092,                  2.004,                0.69394,                 1.3487,              0.0006725,              0.0006725,              0.0006725
                    142,                0.69901,                 1.1868,                0.47867,                0.99295,                0.83662,                0.78687,                0.85382,                0.59432,                0.83662,                0.78687,                0.85273,                0.59841,                 1.1053,                  2.021,                0.68175,                 1.3202,             0.00066838,             0.00066838,             0.00066838
                    143,                0.66509,                 1.1373,                0.46042,                0.97952,                0.83019,                0.72592,                0.81278,                0.58424,                0.83343,                0.72984,                0.81361,                0.58352,                 1.1146,                 2.0406,                0.82517,                 1.3362,             0.00066425,             0.00066425,             0.00066425
                    144,                 0.6719,                 1.1436,                0.46196,                0.98706,                0.78811,                0.85872,                0.86203,                0.63146,                0.79877,                0.87079,                0.87163,                0.62155,                 1.0474,                 2.0813,                0.65085,                 1.2845,             0.00066013,             0.00066013,             0.00066013
                    145,                0.67288,                 1.1365,                0.46365,                0.98527,                 0.8638,                0.84371,                0.87138,                0.64146,                 0.8638,                0.84371,                0.87183,                0.63004,                 1.0746,                 2.0318,                0.65512,                 1.2998,               0.000656,               0.000656,               0.000656
                    146,                0.68027,                 1.1558,                0.47275,                0.99117,                0.85058,                0.84715,                0.88023,                 0.6368,                0.85058,                0.84715,                0.88023,                0.62849,                 1.1031,                 2.0084,                0.60496,                 1.3317,             0.00065188,             0.00065188,             0.00065188
                    147,                0.65011,                 1.1009,                0.44125,                0.96946,                0.85316,                0.85419,                 0.8809,                0.63921,                0.85316,                0.85419,                0.87948,                0.63485,                 1.1111,                 1.9973,                0.58892,                 1.3618,             0.00064775,             0.00064775,             0.00064775
                    148,                0.65523,                 1.1219,                0.45462,                 0.9743,                0.85859,                0.73111,                0.84392,                0.60085,                0.85859,                0.73111,                0.84392,                 0.6022,                 1.1214,                 1.8914,                0.76817,                 1.3501,             0.00064362,             0.00064362,             0.00064362
                    149,                0.63563,                 1.0974,                0.44325,                0.97002,                0.86914,                0.83059,                 0.8901,                 0.6455,                0.87901,                0.79377,                 0.8744,                0.62714,                 1.1228,                 2.0997,                0.64813,                 1.3466,              0.0006395,              0.0006395,              0.0006395
                    150,                 0.6633,                 1.0987,                0.44654,                0.97821,                0.78902,                0.84259,                0.86901,                0.62354,                0.77674,                0.82814,                0.85589,                0.60395,                 1.1016,                  1.947,                 0.6917,                 1.3038,             0.00063538,             0.00063538,             0.00063538
                    151,                0.65701,                 1.1158,                0.46763,                0.97437,                 0.8329,                0.79363,                 0.8483,                0.61571,                 0.8298,                0.78851,                0.84805,                0.60339,                 1.0562,                 1.9865,                0.72896,                 1.3107,             0.00063125,             0.00063125,             0.00063125
                    152,                0.66561,                 1.1285,                0.45552,                 0.9822,                0.85931,                 0.8204,                0.89102,                0.64322,                0.85931,                 0.8204,                0.88823,                 0.6349,                 1.1293,                 2.0218,                0.67255,                 1.3538,             0.00062713,             0.00062713,             0.00062713
                    153,                0.64942,                 1.1013,                0.45142,                0.97662,                0.80232,                0.80138,                0.84806,                0.59979,                0.80655,                0.80527,                 0.8523,                0.60442,                 1.1187,                 2.0359,                0.66814,                 1.3529,               0.000623,               0.000623,               0.000623
                    154,                0.65197,                 1.1218,                0.44773,                0.97902,                0.81604,                 0.7799,                 0.8403,                0.60418,                0.81604,                 0.7799,                0.84048,                0.60097,                 1.1181,                 2.0573,                0.71562,                 1.3762,             0.00061887,             0.00061887,             0.00061887
                    155,                0.66208,                 1.1153,                0.45247,                0.98297,                0.80277,                0.84557,                0.87239,                0.63612,                0.80277,                0.84557,                0.87239,                0.63015,                 1.0899,                 1.9164,                0.65777,                 1.3462,             0.00061475,             0.00061475,             0.00061475
                    156,                0.65675,                 1.1146,                0.45193,                0.96853,                0.73979,                0.85431,                0.84519,                0.60355,                0.74304,                0.85823,                0.84582,                0.59607,                 1.1305,                 2.0318,                0.74662,                 1.4189,             0.00061062,             0.00061062,             0.00061062
                    157,                0.65146,                 1.1173,                0.45708,                 0.9823,                0.85187,                0.77692,                0.87417,                0.61119,                0.85579,                0.78084,                0.87547,                0.60692,                 1.1154,                 1.9752,                0.69416,                 1.3586,              0.0006065,              0.0006065,              0.0006065
