                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.64357,                0.83721,                0.43862,                0.91824,                0.95242,                0.93333,                0.98008,                0.83562,                0.94715,                0.93863,                0.97873,                 0.8253,                 0.5663,                0.82587,                 0.3094,                 0.8907,               0.007195,               0.007195,               0.007195
                     87,                0.64518,                0.83259,                0.44092,                0.91832,                0.95628,                0.92813,                0.97949,                  0.836,                0.95625,                0.93098,                  0.979,                0.82545,                0.56568,                0.82488,                0.30787,                 0.8907,               0.007162,               0.007162,               0.007162
                     88,                 0.6449,                0.82683,                  0.446,                0.91387,                0.95807,                0.92577,                0.97937,                0.83604,                0.95819,                0.92744,                0.97874,                0.82448,                0.56585,                0.82498,                0.30763,                0.89076,               0.007129,               0.007129,               0.007129
                     89,                 0.6413,                0.82988,                0.43776,                0.91591,                0.95577,                0.92871,                0.97992,                0.83655,                0.95571,                0.92957,                0.97891,                0.82437,                0.56508,                0.82511,                0.30719,                0.89065,               0.007096,               0.007096,               0.007096
                     90,                0.64181,                0.83224,                0.44573,                0.91375,                0.95139,                0.93147,                0.97947,                0.83626,                0.94914,                0.93867,                0.98056,                0.82344,                0.56512,                0.82443,                0.30685,                0.89061,               0.007063,               0.007063,               0.007063
                     91,                0.64534,                0.83578,                0.43738,                0.91786,                0.95198,                0.93201,                0.97951,                0.83522,                0.95377,                 0.9371,                0.97989,                0.82349,                 0.5649,                0.82415,                0.30645,                0.89032,                0.00703,                0.00703,                0.00703
                     92,                0.63922,                0.82385,                0.43557,                0.91407,                0.95322,                0.93167,                0.97924,                0.83582,                0.95484,                0.93338,                0.97988,                0.82397,                0.56485,                0.82463,                0.30629,                0.89013,               0.006997,               0.006997,               0.006997
                     93,                0.63614,                0.82239,                0.43087,                0.91239,                0.95851,                 0.9265,                0.97911,                0.83666,                0.95127,                0.93716,                0.97961,                0.82455,                0.56522,                0.82457,                0.30655,                0.89072,               0.006964,               0.006964,               0.006964
                     94,                0.63574,                0.80923,                0.43196,                0.91161,                0.96236,                0.92189,                 0.9789,                0.83725,                0.95422,                0.93461,                 0.9798,                0.82533,                0.56463,                0.82433,                0.30692,                0.89069,               0.006931,               0.006931,               0.006931
                     95,                0.63418,                0.82732,                0.42877,                 0.9114,                0.96101,                0.92488,                0.97882,                0.83581,                0.95711,                0.92915,                0.97928,                0.82492,                0.56484,                0.82422,                 0.3078,                0.89054,               0.006898,               0.006898,               0.006898
                     96,                 0.6304,                0.80462,                0.43043,                0.91332,                0.96079,                0.92577,                0.97889,                0.83614,                0.96062,                  0.929,                0.97872,                 0.8248,                0.56497,                0.82424,                0.30748,                0.89062,               0.006865,               0.006865,               0.006865
                     97,                0.63625,                0.82195,                0.43201,                0.91505,                0.96246,                0.92428,                0.97871,                0.83726,                0.96215,                0.93001,                0.97991,                0.82464,                0.56434,                0.82444,                0.30809,                0.89098,               0.006832,               0.006832,               0.006832
                     98,                0.62985,                0.80497,                0.42507,                0.91014,                0.96062,                0.92757,                 0.9788,                0.83788,                0.95993,                0.92991,                0.97878,                0.82491,                0.56409,                0.82455,                 0.3071,                0.89051,               0.006799,               0.006799,               0.006799
                     99,                0.63119,                0.81903,                0.42363,                0.91297,                0.96322,                0.92855,                0.97913,                0.83804,                0.96208,                0.93042,                0.97867,                0.82493,                0.56346,                0.82432,                0.30661,                0.89034,               0.006766,               0.006766,               0.006766
                    100,                0.62469,                0.80251,                0.41888,                 0.9088,                0.96485,                0.92859,                0.97913,                0.83776,                0.96356,                0.93072,                0.97872,                0.82447,                0.56342,                0.82421,                0.30632,                0.89017,               0.006733,               0.006733,               0.006733
                    101,                0.63219,                0.80932,                0.42694,                0.91448,                0.96364,                0.92859,                0.97856,                0.83816,                0.96313,                0.92967,                0.97842,                0.82495,                0.56302,                0.82405,                 0.3065,                0.88989,                 0.0067,                 0.0067,                 0.0067
                    102,                0.63679,                0.81687,                0.42611,                0.91208,                0.96299,                0.92836,                0.97805,                0.83827,                0.96525,                0.93166,                0.97839,                0.82435,                0.56317,                0.82362,                0.30557,                0.88993,               0.006667,               0.006667,               0.006667
                    103,                0.62574,                0.80165,                0.41586,                0.90849,                0.96324,                0.92875,                0.97778,                 0.8384,                0.96525,                0.93157,                0.97825,                 0.8242,                0.56336,                0.82334,                0.30504,                0.89014,               0.006634,               0.006634,               0.006634
                    104,                0.63071,                0.80752,                0.42131,                0.91255,                 0.9634,                0.92684,                0.97753,                0.83842,                0.96531,                  0.931,                0.97885,                0.82484,                0.56324,                0.82313,                0.30567,                0.89008,               0.006601,               0.006601,               0.006601
                    105,                0.62887,                0.80809,                0.42037,                 0.9104,                0.96461,                0.92706,                0.97774,                0.83867,                0.96471,                0.93021,                0.97794,                0.82452,                0.56292,                0.82275,                0.30524,                0.89016,               0.006568,               0.006568,               0.006568
                    106,                0.62769,                0.80539,                0.41801,                0.91058,                0.96204,                0.92768,                0.97642,                0.83811,                0.96404,                0.93047,                0.97792,                0.82428,                0.56191,                0.82244,                0.30508,                0.88957,               0.006535,               0.006535,               0.006535
                    107,                0.62314,                0.81428,                0.41186,                0.90846,                0.96104,                0.92658,                0.97617,                0.83842,                0.96332,                 0.9303,                0.97778,                0.82469,                0.56173,                0.82201,                0.30474,                0.88914,               0.006502,               0.006502,               0.006502
